Date,Stations_id,Quality,Air_temperature,Steam_pressure,Cloudiness,Airpressure_stationsheight,relative_moisture,Air_speed,Air_temperature_max,Air_temperature_min,Soil_tem_min,Wind_speed_max,Rain,Rain_ind,Sunny_hours,Snow_height,eor
19530130.0,       98,5.0,2.1,7.2,7.7,928.2,100.0,,3.5,1.2,2.4,,3.0,1.0,0.0,70.0,eor
19530131.0,       98,5.0,-1.7,5.6,8.0,904.8,98.0,,2.4,-3.8,-0.5,,28.6,8.0,0.0,62.0,eor
19530201.0,       98,5.0,-3.0,4.7,8.0,903.0,97.0,,-2.3,-3.9,-3.0,,16.1,7.0,0.0,80.0,eor
19530202.0,       98,5.0,-4.8,4.1,8.0,919.4,96.0,,-3.0,-5.9,-4.0,,3.6,8.0,0.0,94.0,eor
19530203.0,       98,5.0,-5.1,4.0,8.0,931.1,96.0,,-4.4,-5.5,-5.5,,1.2,7.0,0.0,98.0,eor
19530204.0,       98,5.0,-6.4,3.6,8.0,922.8,95.0,,-5.4,-7.5,-7.1,,11.2,7.0,0.0,100.0,eor
19530205.0,       98,5.0,-5.6,3.9,7.7,911.9,95.0,,-4.2,-6.0,-5.6,,9.5,7.0,0.0,114.0,eor
19530206.0,       98,5.0,-9.3,2.9,6.7,913.0,91.0,,-5.8,-10.8,-8.5,,1.5,7.0,1.1,123.0,eor
19530207.0,       98,5.0,-12.6,2.0,6.3,917.6,86.0,,-10.2,-14.0,-13.7,,2.2,7.0,2.4,127.0,eor
19530208.0,       98,5.0,-11.0,2.4,7.7,918.0,92.0,,-8.3,-16.4,-19.8,,5.4,7.0,0.3,130.0,eor
19530209.0,       98,5.0,-4.4,4.3,8.0,905.4,96.0,,-2.7,-9.0,-8.8,,8.6,7.0,0.0,137.0,eor
19530210.0,       98,5.0,-1.5,5.3,8.0,892.0,98.0,,-1.0,-3.0,-3.0,,7.6,7.0,0.0,144.0,eor
19530211.0,       98,5.0,-2.1,5.2,8.0,895.0,98.0,,-0.3,-2.2,-3.0,,1.6,7.0,0.0,153.0,eor
19530212.0,       98,5.0,-4.6,4.3,8.0,907.1,96.0,,-1.8,-5.3,-5.1,,1.3,7.0,0.0,156.0,eor
19530213.0,       98,5.0,-6.8,3.5,8.0,921.9,95.0,,-4.8,-7.0,-6.5,,0.0,1.0,0.0,158.0,eor
19530214.0,       98,5.0,-6.3,3.7,5.0,923.8,95.0,,-2.8,-7.0,-7.0,,0.0,0.0,2.2,158.0,eor
19530215.0,       98,5.0,-7.0,3.3,7.3,926.4,93.0,,-5.0,-9.2,-10.8,,0.5,7.0,0.4,157.0,eor
19530216.0,       98,5.0,-7.5,3.2,4.0,927.8,89.0,,-5.2,-9.5,-8.0,,0.0,1.0,5.5,158.0,eor
19530217.0,       98,5.0,-4.5,4.0,7.3,925.5,94.0,,-1.8,-8.6,-11.7,,5.2,1.0,2.7,157.0,eor
19530218.0,       98,5.0,0.8,6.4,8.0,923.6,100.0,,2.1,-1.9,-1.9,,2.5,1.0,0.0,157.0,eor
19530219.0,       98,5.0,0.9,6.5,8.0,923.2,100.0,,1.5,0.5,0.7,,1.9,1.0,0.0,143.0,eor
19530220.0,       98,5.0,0.9,6.5,6.7,928.7,99.0,,1.7,0.4,0.5,,0.2,1.0,0.0,137.0,eor
19530221.0,       98,5.0,2.2,6.8,7.7,931.4,96.0,,3.4,-0.5,-0.9,,9.7,1.0,0.0,132.0,eor
19530222.0,       98,5.0,3.0,7.6,8.0,933.4,100.0,,3.4,2.5,1.2,,3.9,1.0,0.0,124.0,eor
19530223.0,       98,5.0,1.1,6.7,8.0,930.4,99.0,,2.9,0.4,1.6,,0.0,1.0,0.0,107.0,eor
19530224.0,       98,5.0,1.0,6.1,5.3,933.1,93.0,,2.7,0.0,0.0,,0.0,0.0,0.0,103.0,eor
19530225.0,       98,5.0,4.0,6.3,0.7,938.7,79.0,,7.2,0.7,-2.7,,0.0,0.0,8.6,92.0,eor
19530226.0,       98,5.0,4.5,4.8,1.7,941.4,59.0,,7.7,2.4,0.2,,0.0,0.0,10.4,77.0,eor
19530227.0,       98,5.0,4.7,4.9,0.0,940.8,58.0,,12.6,2.6,-0.1,,0.0,0.0,10.3,62.0,eor
19530228.0,       98,5.0,1.4,4.4,2.0,943.8,66.0,,6.3,-1.9,-4.5,,0.0,0.0,10.4,52.0,eor
19530301.0,       98,5.0,2.3,4.0,1.0,942.0,58.0,,8.6,-2.3,-3.2,,0.0,0.0,10.2,50.0,eor
19530302.0,       98,5.0,7.2,2.5,1.0,942.0,24.0,,12.8,0.0,-2.5,,0.0,0.0,10.4,48.0,eor
19530303.0,       98,5.0,2.4,5.3,5.3,940.6,72.0,,7.7,0.7,-1.7,,0.1,1.0,8.4,45.0,eor
19530304.0,       98,5.0,0.4,6.3,8.0,938.7,100.0,,1.7,-1.0,-0.6,,0.4,1.0,0.0,42.0,eor
19530305.0,       98,5.0,0.2,6.3,8.0,941.5,99.0,,1.5,-0.4,0.0,,0.2,1.0,0.0,40.0,eor
19530306.0,       98,5.0,3.8,4.8,0.3,940.3,58.0,,8.8,-2.8,-3.5,,0.0,0.0,10.3,38.0,eor
19530307.0,       98,5.0,-0.8,5.3,6.3,930.6,91.0,,3.2,-1.5,-0.5,,1.1,8.0,1.1,35.0,eor
19530308.0,       98,5.0,-1.7,4.3,5.7,939.0,82.0,,1.7,-5.0,-5.5,,0.1,1.0,5.2,36.0,eor
19530309.0,       98,5.0,-0.9,5.5,7.3,939.5,97.0,,1.7,-3.3,-3.1,,0.4,1.0,1.1,35.0,eor
19530310.0,       98,5.0,-2.1,4.5,4.3,942.2,86.0,,1.8,-4.7,-5.7,,2.6,7.0,3.1,32.0,eor
19530311.0,       98,5.0,-1.0,5.5,8.0,929.9,99.0,,-0.1,-3.5,-3.8,,9.5,7.0,0.0,35.0,eor
19530312.0,       98,5.0,-1.2,5.6,8.0,935.8,99.0,,-0.2,-1.7,-1.3,,0.3,8.0,0.0,43.0,eor
19530313.0,       98,5.0,0.0,6.0,7.7,940.6,99.0,,1.6,-1.6,-2.0,,0.0,1.0,1.0,42.0,eor
19530314.0,       98,5.0,-1.8,3.9,2.3,940.8,71.0,,1.2,-3.6,-3.2,,0.0,0.0,9.0,39.0,eor
19530315.0,       98,5.0,0.3,2.5,0.0,934.4,42.0,,5.3,-5.0,-6.3,,0.0,0.0,10.9,38.0,eor
19530316.0,       98,5.0,5.4,3.1,2.3,930.6,35.0,,9.7,0.4,-1.7,,0.0,0.0,10.8,34.0,eor
19530317.0,       98,5.0,6.7,4.7,0.7,930.8,46.0,,12.5,3.9,-0.4,,0.0,0.0,10.6,28.0,eor
19530318.0,       98,5.0,8.2,5.6,0.3,930.4,51.0,,13.6,4.5,1.5,,0.0,0.0,10.3,24.0,eor
19530319.0,       98,5.0,9.4,5.6,0.3,933.2,48.0,,13.5,5.0,1.6,,0.0,0.0,10.8,20.0,eor
19530320.0,       98,5.0,9.8,4.9,1.7,936.4,40.0,,14.0,7.5,1.5,,0.0,0.0,8.5,12.0,eor
19530321.0,       98,5.0,9.0,6.3,1.7,936.6,53.0,,14.1,7.0,2.0,,0.0,1.0,7.7,5.0,eor
19530322.0,       98,5.0,9.2,4.9,0.3,937.8,41.0,,14.2,6.2,3.9,,0.0,0.0,9.9,0.0,eor
19530323.0,       98,5.0,8.3,4.8,0.7,940.4,42.0,,14.0,5.9,3.8,,0.0,0.0,5.3,0.0,eor
19530324.0,       98,5.0,8.4,5.2,0.3,943.8,46.0,,14.2,5.1,2.5,,0.0,0.0,10.6,0.0,eor
19530325.0,       98,5.0,10.3,4.3,0.7,942.4,34.0,,15.4,6.3,0.1,,0.0,0.0,10.9,0.0,eor
19530326.0,       98,5.0,9.5,4.8,0.7,931.1,40.0,,14.3,7.8,3.8,,0.9,8.0,11.2,0.0,eor
19530327.0,       98,5.0,-0.3,5.2,5.0,925.6,83.0,,7.8,-2.0,1.4,,0.3,1.0,1.0,0.0,eor
19530328.0,       98,5.0,3.2,5.9,7.3,925.5,78.0,,7.2,-3.0,-4.7,,4.0,1.0,5.7,0.0,eor
19530329.0,       98,5.0,7.4,8.0,7.3,925.0,80.0,,9.5,4.0,3.1,,0.0,1.0,3.8,0.0,eor
19530330.0,       98,5.0,8.8,7.5,7.3,917.4,66.0,,14.7,5.0,3.9,,6.9,8.0,5.3,0.0,eor
19530331.0,       98,5.0,0.9,6.1,7.7,920.8,93.0,,7.1,-0.4,-0.3,,2.8,7.0,2.1,0.0,eor
19530401.0,       98,5.0,3.6,5.7,5.3,924.8,76.0,,6.5,-1.1,-2.0,,0.0,0.0,3.8,0.0,eor
19530402.0,       98,5.0,7.0,7.7,7.3,922.8,77.0,,10.2,3.9,2.5,,0.0,1.0,5.6,0.0,eor
19530403.0,       98,5.0,11.7,10.1,5.3,919.4,75.0,,14.5,7.2,6.5,,0.0,1.0,4.1,0.0,eor
19530404.0,       98,5.0,6.8,8.0,5.0,916.4,73.0,,16.6,0.3,7.3,,11.6,8.0,7.8,0.0,eor
19530405.0,       98,5.0,2.8,6.1,7.0,920.8,83.0,,7.5,-0.3,0.0,,1.1,8.0,7.1,0.0,eor
19530406.0,       98,5.0,1.8,6.7,7.7,919.2,96.0,,3.8,0.2,-0.3,,3.0,8.0,0.5,0.0,eor
19530407.0,       98,5.0,0.2,6.1,5.0,924.3,97.0,,2.9,-0.5,0.0,,1.7,7.0,3.4,0.0,eor
19530408.0,       98,5.0,3.6,5.1,5.0,922.7,67.0,,6.9,-0.9,-2.5,,5.5,1.0,7.6,0.0,eor
19530409.0,       98,5.0,5.0,8.5,7.3,914.3,96.0,,8.4,2.4,2.0,,1.7,8.0,0.9,0.0,eor
19530410.0,       98,5.0,2.8,5.5,4.7,924.2,72.0,,7.2,0.7,0.8,,0.0,1.0,3.5,0.0,eor
19530411.0,       98,5.0,6.7,6.7,1.0,930.0,67.0,,11.4,0.0,-1.0,,0.0,0.0,12.2,0.0,eor
19530412.0,       98,5.0,10.1,7.6,4.0,923.2,63.0,,13.6,5.0,3.0,,0.0,1.0,10.9,0.0,eor
19530413.0,       98,5.0,4.5,6.8,5.0,923.9,76.0,,10.3,2.0,6.0,,0.7,1.0,1.3,0.0,eor
19530414.0,       98,5.0,1.7,6.4,7.7,923.9,92.0,,4.7,0.7,-1.0,,0.9,8.0,0.7,0.0,eor
19530415.0,       98,5.0,0.2,6.3,8.0,922.3,100.0,,1.4,-0.4,0.0,,7.6,7.0,0.0,0.0,eor
19530416.0,       98,5.0,2.0,7.1,8.0,925.2,100.0,,3.7,-0.4,0.0,,0.3,8.0,0.0,0.0,eor
19530417.0,       98,5.0,6.4,7.1,5.3,926.2,77.0,,10.4,2.1,2.2,,0.0,0.0,4.9,0.0,eor
19530418.0,       98,5.0,8.6,6.7,2.3,928.0,58.0,,13.8,4.9,2.2,,0.0,0.0,12.0,0.0,eor
19530419.0,       98,5.0,6.2,7.5,3.3,929.1,74.0,,12.1,2.6,2.5,,0.0,0.0,12.6,0.0,eor
19530420.0,       98,5.0,5.8,6.1,1.3,930.2,67.0,,12.1,0.2,-1.1,,0.0,0.0,13.2,0.0,eor
19530421.0,       98,5.0,9.4,4.9,1.0,928.7,41.0,,14.9,2.1,0.5,,0.0,0.0,13.4,0.0,eor
19530422.0,       98,5.0,10.1,5.5,0.0,927.0,43.0,,15.6,5.0,3.5,,0.0,0.0,13.5,0.0,eor
19530423.0,       98,5.0,11.7,5.9,0.7,924.7,42.0,,16.9,6.8,5.2,,0.0,0.0,11.8,0.0,eor
19530424.0,       98,5.0,11.3,6.0,1.7,922.3,44.0,,16.8,8.0,5.0,,0.0,0.0,12.4,0.0,eor
19530425.0,       98,5.0,3.1,6.4,6.0,921.0,82.0,,9.0,1.6,2.2,,0.0,0.0,0.8,0.0,eor
19530426.0,       98,5.0,6.6,5.2,2.7,918.4,53.0,,11.1,0.5,-2.0,,0.0,0.0,11.1,0.0,eor
19530427.0,       98,5.0,11.6,9.1,7.0,908.0,66.0,,17.6,4.0,3.0,,20.3,1.0,7.4,0.0,eor
19530428.0,       98,5.0,5.2,7.6,7.3,911.2,85.0,,10.1,4.0,3.8,,0.2,1.0,4.0,0.0,eor
19530429.0,       98,5.0,1.6,6.8,6.7,919.9,98.0,,5.6,1.2,2.1,,0.6,8.0,2.7,0.0,eor
19530430.0,       98,5.0,7.2,7.6,4.3,925.6,78.0,,11.6,0.1,-0.7,,0.0,0.0,9.2,0.0,eor
19530501.0,       98,5.0,12.2,6.5,3.0,925.9,47.0,,16.6,6.3,4.4,,0.0,0.0,12.3,0.0,eor
19530502.0,       98,5.0,13.8,9.2,6.7,931.1,58.0,,17.9,9.7,7.3,,0.0,0.0,9.2,0.0,eor
19530503.0,       98,5.0,15.0,8.4,2.0,933.1,49.0,,19.9,10.4,7.7,,0.0,0.0,13.3,0.0,eor
19530504.0,       98,5.0,7.5,9.7,3.3,932.2,93.0,,13.5,6.6,5.5,,0.0,1.0,7.8,0.0,eor
19530505.0,       98,5.0,6.1,8.3,7.7,928.7,87.0,,9.6,3.9,2.0,,1.3,1.0,3.5,0.0,eor
19530506.0,       98,5.0,2.4,6.7,7.7,922.4,90.0,,5.2,1.3,1.9,,1.3,8.0,0.4,0.0,eor
19530507.0,       98,5.0,1.4,6.7,8.0,924.6,99.0,,3.4,-1.0,-0.6,,1.0,8.0,0.0,1.0,eor
19530508.0,       98,5.0,2.3,5.6,4.3,924.7,76.0,,7.2,0.4,-1.0,,0.0,0.0,6.4,0.0,eor
19530509.0,       98,5.0,1.1,6.3,8.0,918.8,95.0,,2.7,-1.2,-2.5,,14.9,8.0,0.0,0.0,eor
19530510.0,       98,5.0,0.5,5.6,4.7,921.8,90.0,,5.2,-3.6,-3.4,,0.2,7.0,4.2,3.0,eor
19530511.0,       98,5.0,3.4,5.2,6.3,921.2,67.0,,8.1,-1.5,-2.8,,0.3,8.0,9.5,0.0,eor
19530512.0,       98,5.0,3.0,5.9,6.0,917.9,80.0,,6.3,-0.2,-0.1,,0.8,8.0,2.5,0.0,eor
19530513.0,       98,5.0,4.2,7.9,6.0,917.2,97.0,,5.9,2.4,2.0,,0.3,1.0,0.0,0.0,eor
19530514.0,       98,5.0,8.7,8.9,3.3,917.2,81.0,,15.2,2.7,1.5,,2.8,1.0,9.7,0.0,eor
19530515.0,       98,5.0,11.3,10.4,3.7,925.1,79.0,,14.5,5.5,4.9,,0.0,0.0,4.8,0.0,eor
19530516.0,       98,5.0,16.2,11.3,5.0,925.5,62.0,,21.5,11.0,9.3,,0.0,1.0,10.7,0.0,eor
19530517.0,       98,5.0,14.0,12.0,3.3,929.1,72.0,,17.1,11.0,9.1,,0.5,1.0,7.5,0.0,eor
19530518.0,       98,5.0,15.9,13.7,5.0,930.8,76.0,,19.9,9.5,7.0,,0.0,0.0,7.9,0.0,eor
19530519.0,       98,5.0,18.6,12.9,6.3,930.8,59.0,,24.5,16.0,13.2,,1.5,1.0,7.5,0.0,eor
19530520.0,       98,5.0,13.7,12.7,2.7,932.3,80.0,,19.4,8.8,8.5,,0.0,1.0,12.7,0.0,eor
19530521.0,       98,5.0,19.0,15.1,5.3,929.0,70.0,,24.4,12.0,11.5,,0.0,1.0,8.5,0.0,eor
19530522.0,       98,5.0,15.2,16.0,5.0,927.8,90.0,,19.1,13.5,13.4,,19.2,1.0,5.6,0.0,eor
19530523.0,       98,5.0,17.7,12.1,3.0,932.0,60.0,,22.3,12.0,9.1,,0.0,0.0,11.8,0.0,eor
19530524.0,       98,5.0,18.2,15.5,0.7,934.6,72.0,,23.4,14.8,10.9,,0.0,0.0,13.3,0.0,eor
19530525.0,       98,5.0,17.9,14.4,1.7,935.1,69.0,,22.7,12.5,11.8,,0.0,0.0,15.3,0.0,eor
19530526.0,       98,5.0,14.0,13.5,5.0,931.9,79.0,,24.1,10.5,14.0,,0.6,1.0,8.9,0.0,eor
19530527.0,       98,5.0,7.6,9.9,7.7,926.2,95.0,,10.6,6.8,7.1,,2.4,1.0,0.1,0.0,eor
19530528.0,       98,5.0,4.2,7.3,7.7,929.5,89.0,,7.2,3.0,3.8,,0.0,1.0,0.3,0.0,eor
19530529.0,       98,5.0,6.4,7.7,7.0,927.5,81.0,,10.8,1.5,1.2,,7.2,1.0,6.5,0.0,eor
19530530.0,       98,5.0,4.0,8.1,8.0,915.8,98.0,,6.8,2.7,4.7,,16.9,1.0,0.2,0.0,eor
19530531.0,       98,5.0,4.3,8.1,8.0,915.6,98.0,,6.1,2.3,2.2,,16.6,1.0,0.0,0.0,eor
19530601.0,       98,5.0,3.7,7.5,8.0,910.6,92.0,,6.8,2.5,3.0,,4.8,1.0,1.3,0.0,eor
19530602.0,       98,5.0,3.6,7.1,7.7,907.2,89.0,,6.8,0.7,0.9,,4.5,8.0,2.7,0.0,eor
19530603.0,       98,5.0,4.7,7.3,6.7,911.1,86.0,,9.1,2.0,1.9,,1.3,1.0,2.4,0.0,eor
19530604.0,       98,5.0,6.6,8.3,5.0,919.2,86.0,,9.7,2.5,2.0,,0.7,1.0,4.2,0.0,eor
19530605.0,       98,5.0,9.4,8.7,3.0,925.4,72.0,,13.3,5.4,1.7,,0.2,1.0,9.2,0.0,eor
19530606.0,       98,5.0,11.3,10.7,1.7,927.4,78.0,,16.3,4.9,3.5,,0.0,0.0,14.1,0.0,eor
19530607.0,       98,5.0,15.5,11.2,3.3,926.2,63.0,,19.8,9.0,7.6,,0.0,0.0,9.0,0.0,eor
19530608.0,       98,5.0,16.6,13.9,6.7,923.5,71.0,,21.4,13.0,11.6,,0.0,0.0,10.0,0.0,eor
19530609.0,       98,5.0,12.5,14.3,8.0,917.1,98.0,,14.7,11.5,12.5,,1.6,1.0,0.0,0.0,eor
19530610.0,       98,5.0,12.3,14.5,8.0,917.9,100.0,,14.1,11.5,12.2,,1.9,1.0,0.0,0.0,eor
19530611.0,       98,5.0,9.8,12.3,8.0,920.7,100.0,,11.6,9.2,10.6,,1.1,1.0,0.0,0.0,eor
19530612.0,       98,5.0,13.2,12.5,7.7,924.0,83.0,,16.8,8.8,8.8,,0.1,1.0,0.9,0.0,eor
19530613.0,       98,5.0,11.5,12.5,5.3,923.6,90.0,,15.6,10.0,10.3,,13.7,1.0,1.0,0.0,eor
19530614.0,       98,5.0,13.7,12.8,5.0,922.8,81.0,,17.7,9.0,6.4,,0.0,1.0,11.2,0.0,eor
19530615.0,       98,5.0,13.0,12.9,6.3,920.6,85.0,,15.3,10.2,7.1,,1.2,1.0,4.3,0.0,eor
19530616.0,       98,5.0,12.0,10.7,4.7,921.8,76.0,,15.6,9.0,7.0,,0.0,0.0,8.9,0.0,eor
19530617.0,       98,5.0,12.2,10.3,7.3,922.2,72.0,,15.6,9.0,7.2,,4.6,1.0,3.0,0.0,eor
19530618.0,       98,5.0,9.4,10.8,7.3,922.2,88.0,,15.0,7.3,8.1,,1.8,1.0,2.2,0.0,eor
19530619.0,       98,5.0,11.8,10.3,7.3,927.4,77.0,,15.5,6.5,5.9,,0.0,1.0,5.7,0.0,eor
19530620.0,       98,5.0,15.1,11.5,5.0,928.6,66.0,,18.4,10.3,7.6,,0.0,0.0,8.9,0.0,eor
19530621.0,       98,5.0,18.6,11.9,2.7,927.5,55.0,,23.8,14.4,11.8,,0.0,0.0,12.4,0.0,eor
19530622.0,       98,5.0,15.6,14.9,7.3,926.2,82.0,,20.9,12.9,11.9,,11.0,1.0,1.8,0.0,eor
19530623.0,       98,5.0,14.1,16.0,7.7,927.2,98.0,,16.3,12.9,12.7,,3.2,1.0,0.0,0.0,eor
19530624.0,       98,5.0,14.4,15.7,7.7,925.4,95.0,,19.1,12.5,12.0,,3.0,1.0,1.5,0.0,eor
19530625.0,       98,5.0,14.5,15.9,7.7,924.2,94.0,,17.9,12.8,12.8,,17.0,1.0,0.0,0.0,eor
19530626.0,       98,5.0,15.5,16.4,7.7,923.8,93.0,,19.6,12.8,13.1,,18.0,1.0,2.3,0.0,eor
19530627.0,       98,5.0,16.4,16.9,7.0,924.3,91.0,,21.0,13.0,13.3,,3.9,1.0,4.0,0.0,eor
19530628.0,       98,5.0,15.4,15.3,3.0,929.0,85.0,,20.4,12.4,12.0,,0.0,0.0,11.8,0.0,eor
19530629.0,       98,5.0,16.8,13.9,2.7,928.8,72.0,,21.0,12.3,12.0,,0.0,0.0,12.0,0.0,eor
19530630.0,       98,5.0,17.6,13.3,5.3,926.7,66.0,,22.1,14.0,12.4,,0.0,0.0,8.8,0.0,eor
19530701.0,       98,5.0,18.3,15.3,7.3,924.6,72.0,,22.2,13.0,12.6,,31.4,1.0,3.2,0.0,eor
19530702.0,       98,5.0,18.7,13.7,6.3,924.3,64.0,,23.3,14.6,12.9,,0.0,1.0,3.9,0.0,eor
19530703.0,       98,5.0,17.4,14.8,6.3,925.6,73.0,,24.4,13.8,13.0,,12.5,1.0,5.1,0.0,eor
19530704.0,       98,5.0,16.6,16.8,6.3,927.5,87.0,,22.2,13.0,12.4,,1.5,1.0,6.3,0.0,eor
19530705.0,       98,5.0,13.8,13.2,4.0,928.6,84.0,,17.0,11.4,12.8,,0.0,0.0,8.5,0.0,eor
19530706.0,       98,5.0,15.4,14.0,5.7,927.0,79.0,,18.8,12.0,12.1,,0.9,1.0,7.4,0.0,eor
19530707.0,       98,5.0,15.2,16.0,7.3,925.2,94.0,,18.0,13.0,13.4,,2.7,1.0,2.4,0.0,eor
19530708.0,       98,5.0,11.5,12.4,6.0,924.8,89.0,,15.5,10.5,12.8,,0.5,1.0,4.2,0.0,eor
19530709.0,       98,5.0,11.1,10.1,5.3,925.0,75.0,,15.2,8.4,7.1,,0.0,0.0,6.1,0.0,eor
19530710.0,       98,5.0,9.0,9.9,5.3,925.9,84.0,,13.7,7.4,7.0,,0.4,1.0,6.3,0.0,eor
19530711.0,       98,5.0,10.6,10.0,5.0,928.2,79.0,,14.7,7.0,6.4,,0.0,0.0,8.0,0.0,eor
19530712.0,       98,5.0,13.1,10.7,7.7,920.6,71.0,,16.2,8.7,7.0,,1.8,1.0,4.2,0.0,eor
19530713.0,       98,5.0,10.1,12.1,7.7,914.7,98.0,,13.0,9.6,10.2,,8.1,1.0,2.0,0.0,eor
19530714.0,       98,5.0,10.2,11.2,6.7,920.3,89.0,,14.6,8.4,8.5,,7.6,1.0,5.4,0.0,eor
19530715.0,       98,5.0,9.6,10.9,7.3,924.0,91.0,,12.3,7.6,8.0,,11.6,1.0,1.7,0.0,eor
19530716.0,       98,5.0,12.8,10.7,7.7,927.1,76.0,,17.1,7.4,7.4,,0.1,1.0,6.7,0.0,eor
19530717.0,       98,5.0,14.0,14.3,7.3,925.0,89.0,,17.8,12.7,10.9,,4.8,1.0,2.9,0.0,eor
19530718.0,       98,5.0,12.2,13.6,7.7,926.4,95.0,,14.1,11.4,10.3,,4.7,1.0,0.7,0.0,eor
19530719.0,       98,5.0,10.0,11.2,6.3,931.8,90.0,,13.1,8.8,8.6,,1.5,1.0,4.6,0.0,eor
19530720.0,       98,5.0,11.6,12.7,7.3,934.2,95.0,,14.4,8.0,7.1,,0.8,1.0,0.2,0.0,eor
19530721.0,       98,5.0,19.0,13.9,2.0,929.2,65.0,,22.8,12.7,11.3,,0.0,0.0,14.5,0.0,eor
19530722.0,       98,5.0,15.0,14.7,7.0,923.5,82.0,,20.7,12.9,14.5,,1.8,1.0,3.2,0.0,eor
19530723.0,       98,5.0,12.4,13.2,7.3,925.8,89.0,,15.6,10.8,11.6,,5.9,1.0,1.2,0.0,eor
19530724.0,       98,5.0,13.2,10.8,4.0,932.8,74.0,,17.2,8.4,9.0,,0.0,0.0,11.0,0.0,eor
19530725.0,       98,5.0,17.8,12.4,3.7,929.1,62.0,,21.5,11.9,9.2,,0.0,0.0,15.0,0.0,eor
19530726.0,       98,5.0,15.6,14.9,6.3,925.9,81.0,,21.5,14.0,15.0,,0.0,1.0,9.2,0.0,eor
19530727.0,       98,5.0,11.4,11.5,6.7,922.6,84.0,,15.2,7.9,9.8,,28.8,1.0,3.1,0.0,eor
19530728.0,       98,5.0,12.2,12.4,7.3,922.6,88.0,,16.2,9.0,8.7,,4.6,1.0,6.5,0.0,eor
19530729.0,       98,5.0,12.2,10.8,6.3,924.4,77.0,,16.5,9.7,9.6,,0.0,0.0,8.7,0.0,eor
19530730.0,       98,5.0,10.3,11.9,7.7,923.8,93.0,,14.4,8.9,8.0,,4.7,1.0,2.1,0.0,eor
19530731.0,       98,5.0,9.9,11.7,7.3,921.8,97.0,,11.1,8.4,8.4,,32.7,1.0,1.0,0.0,eor
19530801.0,       98,5.0,9.9,10.1,6.3,926.3,83.0,,13.4,7.6,7.9,,1.0,1.0,4.0,0.0,eor
19530802.0,       98,5.0,9.6,10.8,6.3,926.8,90.0,,14.7,7.6,6.5,,0.7,1.0,6.9,0.0,eor
19530803.0,       98,5.0,9.8,10.1,4.7,930.7,83.0,,14.6,6.3,3.8,,0.0,0.0,6.3,0.0,eor
19530804.0,       98,5.0,12.0,10.0,6.3,934.8,73.0,,15.1,6.0,3.7,,1.8,1.0,6.4,0.0,eor
19530805.0,       98,5.0,11.9,12.9,8.0,931.9,91.0,,15.1,10.6,11.1,,1.7,1.0,0.9,0.0,eor
19530806.0,       98,5.0,11.2,11.2,5.7,931.8,83.0,,15.1,8.9,8.9,,0.0,1.0,8.5,0.0,eor
19530807.0,       98,5.0,9.9,9.7,4.7,933.0,80.0,,13.6,7.5,7.6,,0.0,0.0,5.0,0.0,eor
19530808.0,       98,5.0,11.4,10.9,3.3,931.6,78.0,,17.3,7.5,3.7,,0.0,0.0,11.8,0.0,eor
19530809.0,       98,5.0,15.2,10.5,1.0,931.0,61.0,,22.0,8.0,6.3,,0.0,0.0,14.2,0.0,eor
19530810.0,       98,5.0,18.6,10.8,2.3,931.9,50.0,,22.8,13.0,8.5,,0.0,0.0,13.0,0.0,eor
19530811.0,       98,5.0,19.6,15.1,1.7,934.4,66.0,,24.5,16.0,9.4,,0.0,0.0,12.5,0.0,eor
19530812.0,       98,5.0,21.4,11.3,4.7,933.4,44.0,,26.0,16.4,14.0,,0.0,0.0,13.1,0.0,eor
19530813.0,       98,5.0,20.0,14.5,3.3,932.4,62.0,,25.6,17.6,15.1,,6.8,1.0,11.4,0.0,eor
19530814.0,       98,5.0,19.0,18.3,3.0,931.9,82.0,,23.0,14.3,13.6,,0.0,0.0,7.7,0.0,eor
19530815.0,       98,5.0,20.6,16.1,2.0,927.9,65.0,,25.1,17.7,15.3,,0.0,0.0,10.0,0.0,eor
19530816.0,       98,5.0,12.4,13.9,5.0,929.1,91.0,,20.4,10.3,10.2,,4.4,1.0,2.5,0.0,eor
19530817.0,       98,5.0,12.8,10.1,4.0,932.6,69.0,,17.3,7.7,4.2,,0.0,0.0,13.3,0.0,eor
19530818.0,       98,5.0,14.0,12.0,7.3,928.8,74.0,,17.7,11.5,6.8,,3.3,1.0,9.6,0.0,eor
19530819.0,       98,5.0,12.5,11.7,3.7,931.4,81.0,,17.4,10.5,10.7,,0.0,0.0,9.9,0.0,eor
19530820.0,       98,5.0,15.2,13.1,7.0,925.2,75.0,,19.1,11.4,8.0,,3.0,1.0,2.0,0.0,eor
19530821.0,       98,5.0,10.6,13.2,7.7,915.0,98.0,,15.2,8.5,12.1,,20.6,1.0,1.3,0.0,eor
19530822.0,       98,5.0,8.1,10.5,7.7,918.6,98.0,,10.2,7.0,7.0,,7.2,1.0,0.7,0.0,eor
19530823.0,       98,5.0,9.9,10.5,5.7,928.6,87.0,,13.5,7.8,7.8,,3.9,1.0,4.9,0.0,eor
19530824.0,       98,5.0,11.5,12.9,8.0,925.6,94.0,,16.1,9.0,8.1,,11.1,1.0,0.4,0.0,eor
19530825.0,       98,5.0,9.4,11.5,8.0,924.2,99.0,,10.8,8.0,8.0,,11.3,1.0,0.0,0.0,eor
